CITY_MARKET_ID,CITY_NAME,STATE_FIPS
31703,"Newark, NJ",34
31453,"Houston, TX",48
30325,"Denver, CO",8
30325,"Denver, CO",8
30285,"Durango, CO",8
30977,"Chicago, IL",17
30299,"Anchorage, AK",2
32457,"Oakland, CA",6
34120,"Pierre, SD",46
30372,"Aspen, CO",8
34614,"Salt Lake City, UT",49
33192,"Sacramento, CA",6
30852,"Washington, DC",51
30325,"Denver, CO",8
34877,"Salina, KS",20
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
32255,"Hays, KS",20
30325,"Denver, CO",8
33570,"San Diego, CA",6
30693,"Nashville, TN",47
34653,"Tulsa, OK",40
30325,"Denver, CO",8
31315,"Dickinson, ND",38
30221,"Alliance, NE",31
30925,"Chadron, NE",31
30950,"Cortez, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
33200,"McCook, NE",31
35582,"Vernal, UT",49
30325,"Denver, CO",8
32888,"Laramie, WY",56
32600,"Little Rock, AR",5
30325,"Denver, CO",8
30325,"Denver, CO",8
30279,"Amarillo, TX",48
30325,"Denver, CO",8
30189,"Colorado Springs, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
31453,"Houston, TX",48
30397,"Atlanta, GA",13
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30466,"Phoenix, AZ",4
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
33502,"Montrose/Delta, CO",8
30325,"Denver, CO",8
33304,"Minot, ND",38
30325,"Denver, CO",8
32575,"Los Angeles, CA",6
34570,"Reno, NV",32
34492,"Raleigh/Durham, NC",37
30397,"Atlanta, GA",13
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
31865,"Gillette, WY",56
30977,"Chicago, IL",17
34543,"Rock Springs, WY",56
34614,"Salt Lake City, UT",49
30849,"Bozeman, MT",30
30325,"Denver, CO",8
30325,"Denver, CO",8
32211,"Las Vegas, NV",32
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
33495,"New Orleans, LA",22
30325,"Denver, CO",8
32575,"Santa Ana, CA",6
30325,"Denver, CO",8
32896,"Lubbock, TX",48
33486,"Missoula, MT",30
31092,"Moab, UT",49
30325,"Denver, CO",8
30189,"Colorado Springs, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
31650,"Minneapolis, MN",27
30325,"Denver, CO",8
31122,"Casper, WY",56
30325,"Denver, CO",8
30721,"Boston, MA",25
30325,"Denver, CO",8
30325,"Denver, CO",8
34614,"Salt Lake City, UT",49
33198,"Kansas City, MO",29
30325,"Denver, CO",8
30325,"Denver, CO",8
32575,"Los Angeles, CA",6
34614,"Salt Lake City, UT",49
30325,"Denver, CO",8
32211,"Las Vegas, NV",32
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
34100,"Philadelphia, PA",42
34252,"Pasco/Kennewick/Richland, WA",53
34794,"St. George, UT",49
30620,"Billings, MT",30
30325,"Denver, CO",8
30977,"Chicago, IL",17
33105,"Cincinnati, OH",21
30325,"Denver, CO",8
30325,"Denver, CO",8
31453,"Houston, TX",48
32575,"Los Angeles, CA",6
30325,"Denver, CO",8
30977,"Chicago, IL",17
30325,"Denver, CO",8
32389,"Williston, ND",38
30325,"Denver, CO",8
32467,"Miami, FL",12
30466,"Phoenix, AZ",4
30372,"Aspen, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30285,"Durango, CO",8
30615,"El Paso, TX",48
31921,"Grand Junction, CO",8
30466,"Phoenix, AZ",4
30466,"Phoenix, AZ",4
30721,"Boston, MA",25
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
32211,"Las Vegas, NV",32
31454,"Orlando, FL",12
32457,"San Francisco, CA",6
32211,"Las Vegas, NV",32
30325,"Denver, CO",8
34674,"Santa Fe, NM",35
30325,"Denver, CO",8
31066,"Columbus, OH",39
30325,"Denver, CO",8
30325,"Denver, CO",8
31123,"St. Louis, MO",29
30721,"Boston, MA",25
30325,"Denver, CO",8
30325,"Denver, CO",8
31122,"Casper, WY",56
33195,"Tampa, FL",12
31921,"Grand Junction, CO",8
31703,"New York, NY",36
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
31895,"Great Falls, MT",30
30325,"Denver, CO",8
34057,"Portland, OR",41
31453,"Houston, TX",48
30466,"Phoenix, AZ",4
30325,"Denver, CO",8
30325,"Denver, CO",8
31921,"Grand Junction, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
32457,"San Francisco, CA",6
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30627,"Bismarck/Mandan, ND",38
31453,"Houston, TX",48
33570,"San Diego, CA",6
30325,"Denver, CO",8
30325,"Denver, CO",8
33851,"Oklahoma City, OK",40
34614,"Salt Lake City, UT",49
30325,"Denver, CO",8
34457,"Rapid City, SD",46
30325,"Denver, CO",8
30325,"Denver, CO",8
33214,"San Antonio, TX",48
30325,"Denver, CO",8
31637,"Fargo, ND",38
30325,"Denver, CO",8
30272,"Alamosa, CO",8
30325,"Denver, CO",8
34288,"Pueblo, CO",8
30325,"Denver, CO",8
34057,"Portland, OR",41
33342,"Milwaukee, WI",55
30140,"Albuquerque, NM",35
30559,"Seattle, WA",53
30325,"Denver, CO",8
32575,"Santa Ana, CA",6
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30852,"Washington, DC",51
31703,"New York, NY",36
32457,"San Francisco, CA",6
30977,"Chicago, IL",17
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
32575,"Los Angeles, CA",6
30852,"Washington, DC",51
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
32575,"Burbank, CA",6
31703,"New York, NY",36
30325,"Denver, CO",8
33316,"Omaha, NE",31
30325,"Denver, CO",8
30325,"Denver, CO",8
30397,"Atlanta, GA",13
34614,"Salt Lake City, UT",49
30325,"Denver, CO",8
31921,"Grand Junction, CO",8
30325,"Denver, CO",8
34614,"Salt Lake City, UT",49
31454,"Orlando, FL",12
30325,"Denver, CO",8
32457,"San Francisco, CA",6
30325,"Denver, CO",8
30693,"Nashville, TN",47
32280,"Idaho Falls, ID",16
32457,"San Jose, CA",6
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30194,"Dallas/Fort Worth, TX",48
30285,"Durango, CO",8
31921,"Grand Junction, CO",8
32575,"Los Angeles, CA",6
30194,"Dallas/Fort Worth, TX",48
32457,"Oakland, CA",6
30189,"Colorado Springs, CO",8
30559,"Seattle, WA",53
30325,"Denver, CO",8
30977,"Chicago, IL",17
30559,"Seattle, WA",53
31453,"Houston, TX",48
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30559,"Seattle, WA",53
31703,"Newark, NJ",34
30325,"Denver, CO",8
31638,"Fresno, CA",6
30325,"Denver, CO",8
31123,"St. Louis, MO",29
32337,"Indianapolis, IN",18
30325,"Denver, CO",8
33570,"San Diego, CA",6
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30423,"Austin, TX",48
30285,"Durango, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30977,"Chicago, IL",17
32457,"San Francisco, CA",6
33192,"Sacramento, CA",6
30189,"Colorado Springs, CO",8
30194,"Dallas/Fort Worth, TX",48
30325,"Denver, CO",8
32457,"San Francisco, CA",6
30852,"Baltimore, MD",24
30189,"Colorado Springs, CO",8
31453,"Houston, TX",48
30325,"Denver, CO",8
30325,"Denver, CO",8
31650,"Minneapolis, MN",27
30325,"Denver, CO",8
30852,"Washington, DC",51
32575,"Los Angeles, CA",6
30325,"Denver, CO",8
30325,"Denver, CO",8
32575,"Santa Ana, CA",6
30397,"Atlanta, GA",13
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
31650,"Minneapolis, MN",27
30977,"Chicago, IL",17
30325,"Denver, CO",8
34614,"Salt Lake City, UT",49
30194,"Dallas, TX",48
30325,"Denver, CO",8
32575,"Los Angeles, CA",6
30325,"Denver, CO",8
30372,"Aspen, CO",8
30325,"Denver, CO",8
33198,"Kansas City, MO",29
31057,"Charlotte, NC",37
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30466,"Phoenix, AZ",4
32211,"Las Vegas, NV",32
30977,"Chicago, IL",17
30325,"Denver, CO",8
30325,"Denver, CO",8
30325,"Denver, CO",8
30194,"Dallas/Fort Worth, TX",48
